transaction_id,step,payment_type,amount,sender_upi,receiver_upi,fraud_label,fraud_type
4071,605,MERCHANT_PAY,19742.15,UPI_39581137,UPI_50409911,0,NORMAL
4072,327,MERCHANT_PAY,45981.08,UPI_53367646,UPI_37240936,0,NORMAL
4073,404,WALLET_PAYMENT,26464.27,UPI_40735153,UPI_14768954,0,NORMAL
4074,629,MERCHANT_PAY,35255.32,UPI_25418348,UPI_77453482,0,NORMAL
4075,606,MERCHANT_PAY,42313.07,UPI_17862165,UPI_32514408,0,NORMAL
4076,675,MERCHANT_PAY,11778.54,UPI_91474014,UPI_69742282,0,NORMAL
4077,611,BILL_PAY,8477.48,UPI_53971886,UPI_20384184,0,NORMAL
4078,625,MERCHANT_PAY,3430.0,UPI_42247693,UPI_88197908,0,NORMAL
4079,359,WALLET_PAYMENT,44857.18,UPI_27559938,UPI_42583646,0,NORMAL
4080,603,QR_SCAN_PAY,10022.35,UPI_18733143,UPI_10274101,0,NORMAL
4081,718,BILL_PAY,15391.16,UPI_16835533,UPI_11806542,0,NORMAL
4082,17,UPI_TRANSFER,14293.92,UPI_79075252,UPI_71799092,0,NORMAL
4083,274,MERCHANT_PAY,15232.88,UPI_56112271,UPI_55374115,0,NORMAL
4084,685,QR_SCAN_PAY,33404.72,UPI_51775804,UPI_56310269,0,NORMAL
4085,116,QR_SCAN_PAY,47705.91,UPI_36680859,UPI_23641852,0,NORMAL
4086,693,BILL_PAY,16476.02,UPI_99341090,UPI_17926496,0,NORMAL
4087,91,UPI_TRANSFER,20385.32,UPI_19079783,UPI_86201666,0,NORMAL
4088,82,WALLET_PAYMENT,38558.49,UPI_35716609,UPI_11806198,0,NORMAL
4089,324,QR_SCAN_PAY,21619.74,UPI_84020668,UPI_11785038,0,NORMAL
4090,114,QR_SCAN_PAY,46302.51,UPI_40050273,UPI_21048352,0,NORMAL
4091,58,QR_SCAN_PAY,25163.39,UPI_86166198,UPI_67635103,0,NORMAL
4092,154,QR_SCAN_PAY,17390.0,UPI_17833030,UPI_39123798,0,NORMAL
4093,404,BILL_PAY,48578.77,UPI_33226672,UPI_17880377,0,NORMAL
4094,628,UPI_TRANSFER,21291.96,UPI_89777893,UPI_68014333,0,NORMAL
4095,266,QR_SCAN_PAY,11562.59,UPI_42267817,UPI_75816345,0,NORMAL
4096,315,WALLET_PAYMENT,8889.15,UPI_49817990,UPI_39338111,0,NORMAL
4097,715,WALLET_PAYMENT,49759.09,UPI_36758531,UPI_59070652,0,NORMAL
4098,41,MERCHANT_PAY,37650.62,UPI_63063338,UPI_53438447,0,NORMAL
4099,105,QR_SCAN_PAY,20435.95,UPI_17578831,UPI_85666632,0,NORMAL
4100,193,QR_SCAN_PAY,41319.04,UPI_12037050,UPI_48755908,1,FAKE_MERCHANT
4101,401,QR_SCAN_PAY,27342.57,UPI_46301872,UPI_49364892,0,NORMAL
4102,278,QR_SCAN_PAY,15872.89,UPI_24896645,UPI_95029509,0,NORMAL
4103,354,QR_SCAN_PAY,37170.57,UPI_55719699,UPI_79683963,0,NORMAL
4104,733,WALLET_PAYMENT,37296.01,UPI_39218590,UPI_36595688,0,NORMAL
4105,580,UPI_TRANSFER,25010.96,UPI_27509747,UPI_91419450,0,NORMAL
4106,709,UPI_TRANSFER,2262.69,UPI_71865621,UPI_40100962,0,NORMAL
4107,256,MERCHANT_PAY,3855.74,UPI_94345428,UPI_34840562,0,NORMAL
4108,651,WALLET_PAYMENT,39438.53,UPI_42265169,UPI_93072020,0,NORMAL
4109,661,QR_SCAN_PAY,41174.7,UPI_86775071,UPI_17899938,0,NORMAL
4110,99,UPI_TRANSFER,33916.1,UPI_48061102,UPI_49521587,0,NORMAL
4111,588,BILL_PAY,41954.23,UPI_60018802,UPI_14487213,0,NORMAL
4112,282,BILL_PAY,35975.78,UPI_86255386,UPI_22760120,0,NORMAL
4113,403,BILL_PAY,44847.25,UPI_31057765,UPI_86506665,0,NORMAL
4114,109,QR_SCAN_PAY,7524.16,UPI_28681131,UPI_47725640,0,NORMAL
4115,700,QR_SCAN_PAY,19390.14,UPI_70636832,UPI_37812586,0,NORMAL
4116,199,MERCHANT_PAY,23208.22,UPI_57831607,UPI_44745359,0,NORMAL
4117,303,MERCHANT_PAY,14886.7,UPI_49774506,UPI_73689348,0,NORMAL
4118,327,MERCHANT_PAY,36269.7,UPI_56130398,UPI_17461869,0,NORMAL
4119,154,BILL_PAY,45622.38,UPI_77183357,UPI_62975225,0,NORMAL
4120,552,QR_SCAN_PAY,20627.05,UPI_58124370,UPI_31770009,1,SOCIAL_ENGINEERING
4121,645,BILL_PAY,47077.39,UPI_55231860,UPI_40251833,1,SOCIAL_ENGINEERING
4122,405,MERCHANT_PAY,25840.86,UPI_27117669,UPI_11463508,0,NORMAL
4123,462,QR_SCAN_PAY,26128.17,UPI_26777659,UPI_82196024,0,NORMAL
4124,132,WALLET_PAYMENT,30012.98,UPI_39923157,UPI_94780683,0,NORMAL
4125,84,UPI_TRANSFER,13420.21,UPI_73849352,UPI_12004638,0,NORMAL
4126,399,UPI_TRANSFER,19171.11,UPI_68461022,UPI_97670766,0,NORMAL
4127,628,MERCHANT_PAY,27664.11,UPI_78201609,UPI_38437018,0,NORMAL
4128,109,BILL_PAY,47099.43,UPI_96453897,UPI_16590069,0,NORMAL
4129,221,WALLET_PAYMENT,32136.42,UPI_54134691,UPI_42326992,0,NORMAL
4130,553,QR_SCAN_PAY,16659.16,UPI_49154897,UPI_70402762,0,NORMAL
4131,368,BILL_PAY,528.38,UPI_56816939,UPI_16617180,0,NORMAL
4132,147,MERCHANT_PAY,49083.37,UPI_23293354,UPI_12305569,0,NORMAL
4133,112,BILL_PAY,24651.76,UPI_94730607,UPI_76676850,0,NORMAL
4134,615,MERCHANT_PAY,46925.07,UPI_35430890,UPI_26920505,0,NORMAL
4135,558,UPI_TRANSFER,27469.51,UPI_51852291,UPI_16023280,1,SOCIAL_ENGINEERING
4136,494,UPI_TRANSFER,30275.22,UPI_27266059,UPI_75473817,0,NORMAL
4137,505,BILL_PAY,35597.05,UPI_92078843,UPI_65826668,0,NORMAL
4138,475,WALLET_PAYMENT,16052.18,UPI_83279024,UPI_29683965,0,NORMAL
4139,271,QR_SCAN_PAY,34950.7,UPI_36936215,UPI_22637924,0,NORMAL
4140,421,MERCHANT_PAY,26341.96,UPI_96545292,UPI_44159812,0,NORMAL
4141,707,QR_SCAN_PAY,33625.64,UPI_62220027,UPI_14372978,0,NORMAL
4142,367,UPI_TRANSFER,41792.48,UPI_51832922,UPI_29838534,0,NORMAL
4143,280,WALLET_PAYMENT,9215.54,UPI_38387046,UPI_33283434,0,NORMAL
4144,283,WALLET_PAYMENT,30679.48,UPI_31108167,UPI_79284288,0,NORMAL
4145,40,QR_SCAN_PAY,2610.31,UPI_94724232,UPI_83574054,0,NORMAL
4146,189,UPI_TRANSFER,5110.24,UPI_77051273,UPI_24106818,0,NORMAL
4147,164,QR_SCAN_PAY,33731.34,UPI_47278528,UPI_68013356,0,NORMAL
4148,536,BILL_PAY,3551.53,UPI_15324273,UPI_50826050,0,NORMAL
4149,536,WALLET_PAYMENT,29769.91,UPI_64775111,UPI_96598206,0,NORMAL
4150,4,WALLET_PAYMENT,11004.53,UPI_69761993,UPI_68681925,0,NORMAL
4151,290,BILL_PAY,15207.72,UPI_24283760,UPI_49769822,0,NORMAL
4152,433,UPI_TRANSFER,6486.18,UPI_76503098,UPI_52334517,0,NORMAL
4153,471,WALLET_PAYMENT,12437.13,UPI_67180760,UPI_30731674,0,NORMAL
4154,181,MERCHANT_PAY,41065.48,UPI_61735646,UPI_88542684,0,NORMAL
4155,248,MERCHANT_PAY,31945.73,UPI_95846777,UPI_37251278,0,NORMAL
4156,628,UPI_TRANSFER,47488.24,UPI_76829242,UPI_96413859,0,NORMAL
4157,279,BILL_PAY,2442.0,UPI_25478076,UPI_52688900,0,NORMAL
4158,581,QR_SCAN_PAY,39621.64,UPI_61592869,UPI_19690818,0,NORMAL
4159,254,UPI_TRANSFER,34955.36,UPI_40608098,UPI_74501170,1,ACCOUNT_TAKEOVER
4160,181,QR_SCAN_PAY,13048.31,UPI_77717767,UPI_72359256,0,NORMAL
4161,681,UPI_TRANSFER,36459.69,UPI_48678080,UPI_82516244,0,NORMAL
4162,509,MERCHANT_PAY,35828.84,UPI_43949700,UPI_44100719,0,NORMAL
4163,700,BILL_PAY,22969.96,UPI_38511602,UPI_15344016,0,NORMAL
4164,566,MERCHANT_PAY,34433.54,UPI_29258220,UPI_99849032,0,NORMAL
4165,326,BILL_PAY,22231.82,UPI_77446314,UPI_53554285,0,NORMAL
4166,357,QR_SCAN_PAY,16780.6,UPI_68143931,UPI_61272506,0,NORMAL
4167,650,UPI_TRANSFER,23327.22,UPI_44799605,UPI_62419286,0,NORMAL
4168,680,WALLET_PAYMENT,44757.0,UPI_20444554,UPI_92461002,0,NORMAL
4169,391,WALLET_PAYMENT,19232.27,UPI_26918689,UPI_39891193,0,NORMAL
4170,615,BILL_PAY,20187.39,UPI_69743361,UPI_51299721,0,NORMAL
4171,85,BILL_PAY,30422.12,UPI_90853524,UPI_88918486,0,NORMAL
4172,317,MERCHANT_PAY,37651.21,UPI_41988121,UPI_20363958,0,NORMAL
4173,212,WALLET_PAYMENT,36732.37,UPI_53325055,UPI_15739801,0,NORMAL
4174,515,MERCHANT_PAY,994.84,UPI_29144267,UPI_78082435,0,NORMAL
4175,384,QR_SCAN_PAY,34372.33,UPI_20695752,UPI_79472026,0,NORMAL
4176,691,WALLET_PAYMENT,22530.45,UPI_14097129,UPI_33238625,0,NORMAL
4177,342,QR_SCAN_PAY,26206.88,UPI_88484356,UPI_24264957,0,NORMAL
4178,38,UPI_TRANSFER,28085.36,UPI_70772401,UPI_86409273,0,NORMAL
4179,511,MERCHANT_PAY,36587.32,UPI_48789561,UPI_87694513,0,NORMAL
4180,420,BILL_PAY,41567.49,UPI_95505613,UPI_91768159,0,NORMAL
4181,169,WALLET_PAYMENT,32314.82,UPI_65982115,UPI_62169596,1,SOCIAL_ENGINEERING
4182,343,MERCHANT_PAY,28197.54,UPI_15577929,UPI_66875153,0,NORMAL
4183,306,BILL_PAY,18691.59,UPI_49259959,UPI_29886470,0,NORMAL
4184,542,UPI_TRANSFER,6898.22,UPI_46311741,UPI_10898444,0,NORMAL
4185,702,WALLET_PAYMENT,47929.09,UPI_18303345,UPI_60092293,0,NORMAL
4186,537,QR_SCAN_PAY,23094.81,UPI_19897764,UPI_79350306,0,NORMAL
4187,112,UPI_TRANSFER,28312.78,UPI_35033896,UPI_22862942,0,NORMAL
4188,411,BILL_PAY,37554.9,UPI_35110015,UPI_66378089,0,NORMAL
4189,206,WALLET_PAYMENT,3425.18,UPI_38304533,UPI_79335555,0,NORMAL
4190,185,WALLET_PAYMENT,42751.28,UPI_86018804,UPI_75663660,0,NORMAL
4191,382,UPI_TRANSFER,39852.3,UPI_52754286,UPI_71120071,0,NORMAL
4192,496,WALLET_PAYMENT,38722.56,UPI_58031791,UPI_18120805,0,NORMAL
4193,379,BILL_PAY,1104.03,UPI_47165812,UPI_29795530,0,NORMAL
4194,47,UPI_TRANSFER,26328.31,UPI_47000659,UPI_17166417,0,NORMAL
4195,740,QR_SCAN_PAY,2718.15,UPI_79948708,UPI_23042129,0,NORMAL
4196,551,UPI_TRANSFER,27545.87,UPI_26268712,UPI_95936149,0,NORMAL
4197,528,UPI_TRANSFER,35923.82,UPI_19146884,UPI_16408587,0,NORMAL
4198,504,QR_SCAN_PAY,6096.9,UPI_99001571,UPI_42924880,0,NORMAL
4199,22,BILL_PAY,34745.68,UPI_32420659,UPI_87045904,1,MICRO_VELOCITY
4200,213,MERCHANT_PAY,22479.39,UPI_95282320,UPI_40824867,0,NORMAL
4201,310,MERCHANT_PAY,40578.59,UPI_82525913,UPI_14234588,0,NORMAL
4202,661,QR_SCAN_PAY,26681.78,UPI_85323891,UPI_97812400,0,NORMAL
4203,272,BILL_PAY,16809.4,UPI_73960171,UPI_63143311,0,NORMAL
4204,571,WALLET_PAYMENT,16602.92,UPI_60676925,UPI_95266378,0,NORMAL
4205,202,QR_SCAN_PAY,44874.84,UPI_50688819,UPI_82224874,0,NORMAL
4206,32,MERCHANT_PAY,22646.31,UPI_91278712,UPI_17610477,0,NORMAL
4207,443,BILL_PAY,20290.67,UPI_27051386,UPI_39324013,0,NORMAL
4208,162,UPI_TRANSFER,1998.48,UPI_91249638,UPI_68432847,0,NORMAL
4209,254,BILL_PAY,18219.41,UPI_97942799,UPI_51892078,0,NORMAL
4210,521,BILL_PAY,42482.1,UPI_44634049,UPI_46863861,0,NORMAL
4211,651,MERCHANT_PAY,38050.58,UPI_21893003,UPI_46754131,0,NORMAL
4212,480,MERCHANT_PAY,11049.56,UPI_62104618,UPI_22742983,0,NORMAL
4213,10,WALLET_PAYMENT,20655.77,UPI_28342183,UPI_70261213,0,NORMAL
4214,726,WALLET_PAYMENT,9833.0,UPI_43455616,UPI_10521509,0,NORMAL
4215,505,QR_SCAN_PAY,47711.07,UPI_48943289,UPI_41946140,0,NORMAL
4216,560,UPI_TRANSFER,29907.9,UPI_37475530,UPI_79542348,0,NORMAL
4217,436,WALLET_PAYMENT,37718.97,UPI_78211540,UPI_41671376,0,NORMAL
4218,111,MERCHANT_PAY,35691.86,UPI_63579545,UPI_83110782,0,NORMAL
4219,153,BILL_PAY,43685.1,UPI_64465876,UPI_30267751,0,NORMAL
4220,635,QR_SCAN_PAY,47466.64,UPI_22965192,UPI_94953450,0,NORMAL
4221,102,WALLET_PAYMENT,1627.15,UPI_51537892,UPI_58852688,0,NORMAL
4222,191,BILL_PAY,48765.18,UPI_82714738,UPI_46484552,0,NORMAL
4223,729,BILL_PAY,43527.77,UPI_50866625,UPI_48044533,0,NORMAL
4224,563,WALLET_PAYMENT,19150.46,UPI_41666610,UPI_68986004,0,NORMAL
4225,81,UPI_TRANSFER,41854.28,UPI_78247670,UPI_83012461,0,NORMAL
4226,489,UPI_TRANSFER,36829.22,UPI_54899374,UPI_35575297,0,NORMAL
4227,88,QR_SCAN_PAY,39656.75,UPI_76813095,UPI_69176208,0,NORMAL
4228,194,UPI_TRANSFER,11038.45,UPI_38455934,UPI_32609799,1,FAKE_MERCHANT
4229,104,QR_SCAN_PAY,32429.94,UPI_84025307,UPI_16376597,1,MICRO_VELOCITY
4230,96,MERCHANT_PAY,1301.17,UPI_88732791,UPI_75642647,0,NORMAL
4231,423,WALLET_PAYMENT,42412.22,UPI_99864730,UPI_33714585,0,NORMAL
4232,198,BILL_PAY,47552.39,UPI_64947111,UPI_31759548,0,NORMAL
4233,1,QR_SCAN_PAY,33107.86,UPI_54622353,UPI_29250187,0,NORMAL
4234,407,UPI_TRANSFER,25635.92,UPI_38746030,UPI_85507229,0,NORMAL
4235,378,QR_SCAN_PAY,36287.93,UPI_85911323,UPI_42383926,0,NORMAL
4236,167,QR_SCAN_PAY,16321.43,UPI_45441395,UPI_41221053,0,NORMAL
4237,509,UPI_TRANSFER,31321.26,UPI_85219832,UPI_21631390,0,NORMAL
4238,638,UPI_TRANSFER,35950.05,UPI_97141832,UPI_16480603,0,NORMAL
4239,313,WALLET_PAYMENT,7138.33,UPI_71247932,UPI_92514157,1,SOCIAL_ENGINEERING
4240,593,BILL_PAY,7007.7,UPI_74227449,UPI_50796698,0,NORMAL
4241,418,WALLET_PAYMENT,35808.33,UPI_41829488,UPI_11018664,0,NORMAL
4242,681,WALLET_PAYMENT,21591.97,UPI_72662839,UPI_41616653,0,NORMAL
4243,477,UPI_TRANSFER,44460.63,UPI_84622771,UPI_62091641,0,NORMAL
4244,73,UPI_TRANSFER,15600.38,UPI_77882563,UPI_23188393,0,NORMAL
4245,141,BILL_PAY,2126.32,UPI_60425636,UPI_70453159,0,NORMAL
4246,582,QR_SCAN_PAY,32495.55,UPI_83837214,UPI_39687821,0,NORMAL
4247,262,WALLET_PAYMENT,34213.54,UPI_79763252,UPI_10725603,0,NORMAL
4248,340,BILL_PAY,27681.81,UPI_11036070,UPI_38044890,0,NORMAL
4249,308,WALLET_PAYMENT,34168.22,UPI_67763209,UPI_19408906,0,NORMAL
4250,245,QR_SCAN_PAY,26190.1,UPI_66131035,UPI_38663998,0,NORMAL
4251,515,WALLET_PAYMENT,34633.18,UPI_74125068,UPI_86158825,1,SOCIAL_ENGINEERING
4252,337,MERCHANT_PAY,2201.65,UPI_47601809,UPI_37446064,0,NORMAL
4253,575,BILL_PAY,18423.03,UPI_10775819,UPI_30086153,0,NORMAL
4254,561,UPI_TRANSFER,10544.79,UPI_77260999,UPI_32842108,0,NORMAL
4255,76,WALLET_PAYMENT,4970.81,UPI_58150998,UPI_92352115,0,NORMAL
4256,175,BILL_PAY,11708.46,UPI_37080433,UPI_46280804,0,NORMAL
4257,109,BILL_PAY,9569.57,UPI_34534788,UPI_23788516,0,NORMAL
4258,183,WALLET_PAYMENT,48656.7,UPI_97318821,UPI_56724406,0,NORMAL
4259,192,UPI_TRANSFER,14330.86,UPI_21781657,UPI_18763897,0,NORMAL
4260,65,UPI_TRANSFER,11551.79,UPI_82380837,UPI_31601943,0,NORMAL
4261,474,WALLET_PAYMENT,41744.55,UPI_17719475,UPI_78271741,0,NORMAL
4262,100,BILL_PAY,20958.72,UPI_88371232,UPI_23685184,0,NORMAL
4263,544,UPI_TRANSFER,21076.17,UPI_87745258,UPI_71348124,0,NORMAL
4264,128,WALLET_PAYMENT,22182.31,UPI_69484218,UPI_62772121,0,NORMAL
4265,452,WALLET_PAYMENT,20829.64,UPI_74064503,UPI_79707712,0,NORMAL
4266,369,WALLET_PAYMENT,16331.64,UPI_36271679,UPI_12625580,0,NORMAL
4267,43,BILL_PAY,14320.54,UPI_20521368,UPI_11525264,0,NORMAL
4268,419,UPI_TRANSFER,44098.57,UPI_48283794,UPI_58846280,0,NORMAL
4269,488,BILL_PAY,8089.56,UPI_27815462,UPI_44801638,0,NORMAL
4270,78,MERCHANT_PAY,9057.21,UPI_85241474,UPI_11823294,0,NORMAL
4271,270,UPI_TRANSFER,28588.1,UPI_92663841,UPI_53443606,0,NORMAL
4272,674,BILL_PAY,17186.21,UPI_71844361,UPI_34541505,1,SOCIAL_ENGINEERING
4273,701,UPI_TRANSFER,21079.36,UPI_47208602,UPI_20250705,0,NORMAL
4274,728,MERCHANT_PAY,40328.3,UPI_58613721,UPI_46962907,0,NORMAL
4275,315,QR_SCAN_PAY,45182.03,UPI_33651034,UPI_78885364,0,NORMAL
4276,168,WALLET_PAYMENT,39528.73,UPI_74308096,UPI_74494574,1,MICRO_VELOCITY
4277,339,BILL_PAY,11750.24,UPI_46330195,UPI_91377833,0,NORMAL
4278,193,MERCHANT_PAY,48998.66,UPI_46794931,UPI_82407792,0,NORMAL
4279,453,MERCHANT_PAY,18162.01,UPI_73339672,UPI_77917642,0,NORMAL
4280,283,UPI_TRANSFER,8457.51,UPI_80240576,UPI_17528234,0,NORMAL
4281,336,UPI_TRANSFER,24977.34,UPI_56937098,UPI_94478679,1,ACCOUNT_TAKEOVER
4282,390,WALLET_PAYMENT,36265.66,UPI_32027843,UPI_40111542,0,NORMAL
4283,525,UPI_TRANSFER,4168.13,UPI_45650786,UPI_29271223,0,NORMAL
4284,240,BILL_PAY,31716.17,UPI_53248248,UPI_10181662,1,SOCIAL_ENGINEERING
4285,483,BILL_PAY,42904.61,UPI_50749388,UPI_35292274,1,ACCOUNT_TAKEOVER
4286,659,BILL_PAY,13092.77,UPI_27416206,UPI_62233042,0,NORMAL
4287,716,QR_SCAN_PAY,34657.69,UPI_95699640,UPI_40720439,0,NORMAL
4288,592,BILL_PAY,19998.43,UPI_77167561,UPI_86095096,0,NORMAL
4289,555,UPI_TRANSFER,20709.69,UPI_98116287,UPI_13005129,0,NORMAL
4290,458,UPI_TRANSFER,14044.3,UPI_56336229,UPI_73009095,0,NORMAL
4291,89,BILL_PAY,31221.57,UPI_93271690,UPI_53731804,0,NORMAL
4292,660,MERCHANT_PAY,18053.16,UPI_15022943,UPI_72682665,0,NORMAL
4293,95,MERCHANT_PAY,41546.0,UPI_82726240,UPI_55860721,0,NORMAL
4294,452,MERCHANT_PAY,48145.46,UPI_41358611,UPI_17358231,0,NORMAL
4295,428,WALLET_PAYMENT,46754.71,UPI_86056291,UPI_86384484,0,NORMAL
4296,151,QR_SCAN_PAY,8160.6,UPI_74741917,UPI_24347508,0,NORMAL
4297,514,BILL_PAY,714.44,UPI_32529529,UPI_64361797,0,NORMAL
4298,376,WALLET_PAYMENT,21926.22,UPI_67398990,UPI_71603271,0,NORMAL
4299,22,MERCHANT_PAY,36445.54,UPI_37466494,UPI_75499879,0,NORMAL
4300,313,BILL_PAY,48872.88,UPI_70810396,UPI_80225368,0,NORMAL
4301,519,WALLET_PAYMENT,39172.2,UPI_59343104,UPI_57168489,0,NORMAL
4302,206,UPI_TRANSFER,29029.56,UPI_45031609,UPI_41822634,0,NORMAL
4303,375,MERCHANT_PAY,1322.51,UPI_92938562,UPI_52800856,0,NORMAL
4304,451,WALLET_PAYMENT,41277.91,UPI_45480480,UPI_78101194,0,NORMAL
4305,626,UPI_TRANSFER,8861.37,UPI_77706789,UPI_96459490,0,NORMAL
4306,595,MERCHANT_PAY,2785.05,UPI_87753931,UPI_82821248,0,NORMAL
4307,179,QR_SCAN_PAY,42518.69,UPI_27896536,UPI_29660118,0,NORMAL
4308,210,MERCHANT_PAY,28314.71,UPI_85216737,UPI_47007042,0,NORMAL
4309,500,QR_SCAN_PAY,6431.94,UPI_79281977,UPI_93973352,0,NORMAL
4310,464,QR_SCAN_PAY,19330.2,UPI_81925515,UPI_88006400,0,NORMAL
4311,124,QR_SCAN_PAY,4281.66,UPI_65253070,UPI_65257461,0,NORMAL
4312,113,BILL_PAY,31902.35,UPI_22246656,UPI_70453099,0,NORMAL
4313,12,BILL_PAY,14124.95,UPI_56319629,UPI_74304971,0,NORMAL
4314,126,QR_SCAN_PAY,43305.38,UPI_54627574,UPI_26192229,0,NORMAL
4315,565,UPI_TRANSFER,17893.01,UPI_34873475,UPI_67448637,0,NORMAL
4316,331,QR_SCAN_PAY,24734.22,UPI_34480499,UPI_44434748,0,NORMAL
4317,283,WALLET_PAYMENT,3180.85,UPI_46804673,UPI_83580126,0,NORMAL
4318,140,QR_SCAN_PAY,13783.25,UPI_21307253,UPI_49118492,0,NORMAL
4319,401,BILL_PAY,33839.98,UPI_64871641,UPI_24172450,0,NORMAL
4320,97,BILL_PAY,36814.46,UPI_29152301,UPI_37465177,0,NORMAL
4321,517,WALLET_PAYMENT,12144.88,UPI_30684007,UPI_17780490,0,NORMAL
4322,569,WALLET_PAYMENT,25193.49,UPI_49743923,UPI_69102398,0,NORMAL
4323,69,MERCHANT_PAY,40877.47,UPI_72143142,UPI_19422788,0,NORMAL
4324,118,UPI_TRANSFER,18998.61,UPI_86423550,UPI_77314231,0,NORMAL
4325,59,UPI_TRANSFER,6692.89,UPI_14626117,UPI_84536454,0,NORMAL
4326,33,UPI_TRANSFER,21596.36,UPI_30464699,UPI_94628530,1,SOCIAL_ENGINEERING
4327,318,BILL_PAY,30033.43,UPI_45112861,UPI_29037734,0,NORMAL
4328,50,UPI_TRANSFER,374.89,UPI_10960981,UPI_48529321,0,NORMAL
4329,489,MERCHANT_PAY,17431.63,UPI_36399826,UPI_11371207,0,NORMAL
4330,19,MERCHANT_PAY,30373.75,UPI_34719433,UPI_46669695,0,NORMAL
4331,726,UPI_TRANSFER,47595.84,UPI_73524265,UPI_91971290,0,NORMAL
4332,197,WALLET_PAYMENT,20430.39,UPI_88539379,UPI_29268045,0,NORMAL
4333,450,MERCHANT_PAY,8152.8,UPI_60122050,UPI_42748154,0,NORMAL
4334,559,WALLET_PAYMENT,26713.28,UPI_60193587,UPI_14308352,0,NORMAL
4335,679,BILL_PAY,14291.19,UPI_60637808,UPI_31369468,0,NORMAL
4336,452,MERCHANT_PAY,10742.9,UPI_87490441,UPI_96569477,0,NORMAL
4337,289,WALLET_PAYMENT,29522.21,UPI_82151116,UPI_64941566,0,NORMAL
4338,141,UPI_TRANSFER,45794.6,UPI_98129125,UPI_70237172,0,NORMAL
4339,84,BILL_PAY,41762.03,UPI_19895435,UPI_50029380,0,NORMAL
4340,694,QR_SCAN_PAY,9118.72,UPI_26572205,UPI_54740797,0,NORMAL
4341,391,QR_SCAN_PAY,38295.14,UPI_31247024,UPI_29361570,0,NORMAL
4342,591,UPI_TRANSFER,11497.28,UPI_65561205,UPI_74782207,0,NORMAL
4343,215,BILL_PAY,14538.61,UPI_28337021,UPI_74675563,0,NORMAL
4344,526,BILL_PAY,46002.98,UPI_43328376,UPI_98649806,1,ACCOUNT_TAKEOVER
4345,215,BILL_PAY,45552.95,UPI_59519687,UPI_39959714,0,NORMAL
4346,403,BILL_PAY,8435.7,UPI_97374270,UPI_77158831,0,NORMAL
4347,128,QR_SCAN_PAY,3214.27,UPI_98054265,UPI_42458609,1,ACCOUNT_TAKEOVER
4348,477,WALLET_PAYMENT,14659.44,UPI_54447428,UPI_74172103,0,NORMAL
4349,404,BILL_PAY,29090.84,UPI_75412348,UPI_14843562,0,NORMAL
4350,29,WALLET_PAYMENT,43845.2,UPI_79819363,UPI_88156578,0,NORMAL
4351,338,BILL_PAY,5946.28,UPI_13441509,UPI_82855326,1,SOCIAL_ENGINEERING
4352,714,MERCHANT_PAY,20750.85,UPI_88804324,UPI_46734057,0,NORMAL
4353,361,MERCHANT_PAY,13591.13,UPI_56889301,UPI_39144734,0,NORMAL
4354,569,MERCHANT_PAY,751.37,UPI_72219465,UPI_50073572,0,NORMAL
4355,392,BILL_PAY,39423.37,UPI_85212554,UPI_70673366,0,NORMAL
4356,218,WALLET_PAYMENT,40665.14,UPI_54021502,UPI_79749172,0,NORMAL
4357,574,QR_SCAN_PAY,11065.35,UPI_71111751,UPI_66647211,0,NORMAL
4358,669,UPI_TRANSFER,7566.26,UPI_43572004,UPI_54264839,0,NORMAL
4359,202,QR_SCAN_PAY,7232.32,UPI_21932699,UPI_84703423,0,NORMAL
4360,17,BILL_PAY,23200.04,UPI_73180147,UPI_33376771,0,NORMAL
4361,322,MERCHANT_PAY,12328.55,UPI_76301790,UPI_85127071,0,NORMAL
4362,518,MERCHANT_PAY,25570.23,UPI_58329017,UPI_98260404,0,NORMAL
4363,570,WALLET_PAYMENT,19245.66,UPI_68791476,UPI_11700976,0,NORMAL
4364,325,BILL_PAY,10548.46,UPI_39635867,UPI_27329982,0,NORMAL
4365,412,QR_SCAN_PAY,37560.83,UPI_10591145,UPI_27069388,0,NORMAL
4366,318,BILL_PAY,7522.44,UPI_34918490,UPI_41749536,0,NORMAL
4367,681,BILL_PAY,39946.12,UPI_89415271,UPI_56979349,0,NORMAL
4368,82,MERCHANT_PAY,28074.51,UPI_34255060,UPI_20984318,0,NORMAL
4369,474,QR_SCAN_PAY,41602.7,UPI_31004232,UPI_93799838,0,NORMAL
4370,468,UPI_TRANSFER,242.93,UPI_52997084,UPI_80372119,0,NORMAL
4371,425,MERCHANT_PAY,37460.68,UPI_21399803,UPI_49111682,0,NORMAL
4372,731,QR_SCAN_PAY,2580.52,UPI_48402492,UPI_47450272,0,NORMAL
4373,689,WALLET_PAYMENT,47505.19,UPI_13420576,UPI_56860765,0,NORMAL
4374,204,MERCHANT_PAY,35138.46,UPI_31561508,UPI_93806177,0,NORMAL
4375,583,WALLET_PAYMENT,16012.01,UPI_47099054,UPI_53478229,0,NORMAL
4376,387,MERCHANT_PAY,15995.93,UPI_16618482,UPI_33981085,0,NORMAL
4377,98,BILL_PAY,43075.31,UPI_56304521,UPI_98338850,0,NORMAL
4378,345,QR_SCAN_PAY,45142.49,UPI_42869654,UPI_75479707,0,NORMAL
